t,S,I,R,scenario,beta,c,gamma,replication,seed
29.846591972200002,813,41,146,beta_scan,0.03,10.0,0.25,2,1102
29.855888022633405,813,40,147,beta_scan,0.03,10.0,0.25,2,1102
29.85719432740276,812,41,147,beta_scan,0.03,10.0,0.25,2,1102
29.88279826652566,811,42,147,beta_scan,0.03,10.0,0.25,2,1102
29.94513801159343,811,41,148,beta_scan,0.03,10.0,0.25,2,1102
29.979493619728668,811,40,149,beta_scan,0.03,10.0,0.25,2,1102
30.081156170096204,810,41,149,beta_scan,0.03,10.0,0.25,2,1102
30.094354858659926,809,42,149,beta_scan,0.03,10.0,0.25,2,1102
30.09479676621497,808,43,149,beta_scan,0.03,10.0,0.25,2,1102
30.103649063941578,808,42,150,beta_scan,0.03,10.0,0.25,2,1102
30.144244847064808,807,43,150,beta_scan,0.03,10.0,0.25,2,1102
30.179849459869125,806,44,150,beta_scan,0.03,10.0,0.25,2,1102
30.187683799272342,805,45,150,beta_scan,0.03,10.0,0.25,2,1102
30.194017132414288,804,46,150,beta_scan,0.03,10.0,0.25,2,1102
30.215001077805876,804,45,151,beta_scan,0.03,10.0,0.25,2,1102
30.259115399363516,804,44,152,beta_scan,0.03,10.0,0.25,2,1102
30.29164257923373,804,43,153,beta_scan,0.03,10.0,0.25,2,1102
30.40685873866844,804,42,154,beta_scan,0.03,10.0,0.25,2,1102
30.49156686930957,804,41,155,beta_scan,0.03,10.0,0.25,2,1102
30.595083788454392,804,40,156,beta_scan,0.03,10.0,0.25,2,1102
30.605619516314643,804,39,157,beta_scan,0.03,10.0,0.25,2,1102
30.619703804873858,803,40,157,beta_scan,0.03,10.0,0.25,2,1102
30.675738362265765,802,41,157,beta_scan,0.03,10.0,0.25,2,1102
30.711679513941505,801,42,157,beta_scan,0.03,10.0,0.25,2,1102
30.879998017752115,801,41,158,beta_scan,0.03,10.0,0.25,2,1102
31.01934081964082,800,42,158,beta_scan,0.03,10.0,0.25,2,1102
31.10038145347421,799,43,158,beta_scan,0.03,10.0,0.25,2,1102
31.119307774816452,798,44,158,beta_scan,0.03,10.0,0.25,2,1102
31.13659657365106,798,43,159,beta_scan,0.03,10.0,0.25,2,1102
31.136620251401478,798,42,160,beta_scan,0.03,10.0,0.25,2,1102
31.14262322578424,797,43,160,beta_scan,0.03,10.0,0.25,2,1102
31.18123895287147,796,44,160,beta_scan,0.03,10.0,0.25,2,1102
31.253580534102987,796,43,161,beta_scan,0.03,10.0,0.25,2,1102
31.39469678991359,796,42,162,beta_scan,0.03,10.0,0.25,2,1102
31.39732185114277,795,43,162,beta_scan,0.03,10.0,0.25,2,1102
31.450110284596295,794,44,162,beta_scan,0.03,10.0,0.25,2,1102
31.51575948147215,794,43,163,beta_scan,0.03,10.0,0.25,2,1102
31.584368273952343,793,44,163,beta_scan,0.03,10.0,0.25,2,1102
31.585158618084314,793,43,164,beta_scan,0.03,10.0,0.25,2,1102
31.63888398865456,793,42,165,beta_scan,0.03,10.0,0.25,2,1102
31.67989159143641,793,41,166,beta_scan,0.03,10.0,0.25,2,1102
31.683138674882297,793,40,167,beta_scan,0.03,10.0,0.25,2,1102
31.685292437350963,793,39,168,beta_scan,0.03,10.0,0.25,2,1102
31.78872359550462,793,38,169,beta_scan,0.03,10.0,0.25,2,1102
31.803854777149702,792,39,169,beta_scan,0.03,10.0,0.25,2,1102
31.80660842164192,792,38,170,beta_scan,0.03,10.0,0.25,2,1102
31.92390788042136,792,37,171,beta_scan,0.03,10.0,0.25,2,1102
32.00521519232497,792,36,172,beta_scan,0.03,10.0,0.25,2,1102
32.037597742954574,791,37,172,beta_scan,0.03,10.0,0.25,2,1102
32.0460119857798,790,38,172,beta_scan,0.03,10.0,0.25,2,1102
32.06323029882517,789,39,172,beta_scan,0.03,10.0,0.25,2,1102
32.08424724222924,789,38,173,beta_scan,0.03,10.0,0.25,2,1102
32.18530546166022,788,39,173,beta_scan,0.03,10.0,0.25,2,1102
32.21034738370657,787,40,173,beta_scan,0.03,10.0,0.25,2,1102
32.239584736396125,787,39,174,beta_scan,0.03,10.0,0.25,2,1102
32.28061656071653,786,40,174,beta_scan,0.03,10.0,0.25,2,1102
32.30551194786272,786,39,175,beta_scan,0.03,10.0,0.25,2,1102
32.39806264853726,785,40,175,beta_scan,0.03,10.0,0.25,2,1102
32.40528016213511,785,39,176,beta_scan,0.03,10.0,0.25,2,1102
32.4091117445656,785,38,177,beta_scan,0.03,10.0,0.25,2,1102
32.4469365985103,784,39,177,beta_scan,0.03,10.0,0.25,2,1102
32.51696475303272,783,40,177,beta_scan,0.03,10.0,0.25,2,1102
32.52390855522924,783,39,178,beta_scan,0.03,10.0,0.25,2,1102
32.541597635811065,782,40,178,beta_scan,0.03,10.0,0.25,2,1102
32.57483764068705,781,41,178,beta_scan,0.03,10.0,0.25,2,1102
32.59807615650393,781,40,179,beta_scan,0.03,10.0,0.25,2,1102
32.63575288904578,781,39,180,beta_scan,0.03,10.0,0.25,2,1102
32.74306502864432,780,40,180,beta_scan,0.03,10.0,0.25,2,1102
32.74339652215389,780,39,181,beta_scan,0.03,10.0,0.25,2,1102
32.75086575179192,780,38,182,beta_scan,0.03,10.0,0.25,2,1102
32.75394784129515,779,39,182,beta_scan,0.03,10.0,0.25,2,1102
32.78048802344632,779,38,183,beta_scan,0.03,10.0,0.25,2,1102
32.785172052830774,778,39,183,beta_scan,0.03,10.0,0.25,2,1102
32.8375495165218,778,38,184,beta_scan,0.03,10.0,0.25,2,1102
32.87018813835416,778,37,185,beta_scan,0.03,10.0,0.25,2,1102
32.88978672649161,777,38,185,beta_scan,0.03,10.0,0.25,2,1102
33.00767393035163,776,39,185,beta_scan,0.03,10.0,0.25,2,1102
33.01645616716328,776,38,186,beta_scan,0.03,10.0,0.25,2,1102
33.07457989522155,775,39,186,beta_scan,0.03,10.0,0.25,2,1102
33.08738991898502,774,40,186,beta_scan,0.03,10.0,0.25,2,1102
33.19409858533144,774,39,187,beta_scan,0.03,10.0,0.25,2,1102
33.25949098851519,773,40,187,beta_scan,0.03,10.0,0.25,2,1102
33.29995833305933,772,41,187,beta_scan,0.03,10.0,0.25,2,1102
33.36569365137828,772,40,188,beta_scan,0.03,10.0,0.25,2,1102
33.44017596384619,772,39,189,beta_scan,0.03,10.0,0.25,2,1102
33.48344283313746,772,38,190,beta_scan,0.03,10.0,0.25,2,1102
33.52481544555983,772,37,191,beta_scan,0.03,10.0,0.25,2,1102
33.60415763609329,771,38,191,beta_scan,0.03,10.0,0.25,2,1102
33.674863387395376,771,37,192,beta_scan,0.03,10.0,0.25,2,1102
33.67730931057114,770,38,192,beta_scan,0.03,10.0,0.25,2,1102
33.69579851058826,769,39,192,beta_scan,0.03,10.0,0.25,2,1102
33.74288666430086,768,40,192,beta_scan,0.03,10.0,0.25,2,1102
33.75977851612909,767,41,192,beta_scan,0.03,10.0,0.25,2,1102
33.79294770425256,766,42,192,beta_scan,0.03,10.0,0.25,2,1102
33.89909206351807,765,43,192,beta_scan,0.03,10.0,0.25,2,1102
33.959622111481366,764,44,192,beta_scan,0.03,10.0,0.25,2,1102
34.05740194259424,763,45,192,beta_scan,0.03,10.0,0.25,2,1102
34.0922026563655,762,46,192,beta_scan,0.03,10.0,0.25,2,1102
34.16252858956352,762,45,193,beta_scan,0.03,10.0,0.25,2,1102
34.16529066325633,761,46,193,beta_scan,0.03,10.0,0.25,2,1102
34.193175973318745,761,45,194,beta_scan,0.03,10.0,0.25,2,1102
34.20026894816601,761,44,195,beta_scan,0.03,10.0,0.25,2,1102
34.23245263119221,761,43,196,beta_scan,0.03,10.0,0.25,2,1102
34.26500992125133,760,44,196,beta_scan,0.03,10.0,0.25,2,1102
34.307229952099384,759,45,196,beta_scan,0.03,10.0,0.25,2,1102
34.31234068772496,758,46,196,beta_scan,0.03,10.0,0.25,2,1102
34.41654567181787,758,45,197,beta_scan,0.03,10.0,0.25,2,1102
34.54803225891501,757,46,197,beta_scan,0.03,10.0,0.25,2,1102
34.5487952996206,757,45,198,beta_scan,0.03,10.0,0.25,2,1102
34.611550151564856,757,44,199,beta_scan,0.03,10.0,0.25,2,1102
34.64809612630154,757,43,200,beta_scan,0.03,10.0,0.25,2,1102
34.80109560145894,757,42,201,beta_scan,0.03,10.0,0.25,2,1102
34.80175048870508,756,43,201,beta_scan,0.03,10.0,0.25,2,1102
34.81072990816981,755,44,201,beta_scan,0.03,10.0,0.25,2,1102
34.8493269801016,754,45,201,beta_scan,0.03,10.0,0.25,2,1102
34.86766976645238,754,44,202,beta_scan,0.03,10.0,0.25,2,1102
34.94646689598451,754,43,203,beta_scan,0.03,10.0,0.25,2,1102
34.98174527461538,754,42,204,beta_scan,0.03,10.0,0.25,2,1102
35.076883514449364,754,41,205,beta_scan,0.03,10.0,0.25,2,1102
35.124792347815905,754,40,206,beta_scan,0.03,10.0,0.25,2,1102
35.25984417538936,753,41,206,beta_scan,0.03,10.0,0.25,2,1102
35.35086914183864,753,40,207,beta_scan,0.03,10.0,0.25,2,1102
35.435072417622834,753,39,208,beta_scan,0.03,10.0,0.25,2,1102
35.439983549157695,753,38,209,beta_scan,0.03,10.0,0.25,2,1102
35.50402028389373,753,37,210,beta_scan,0.03,10.0,0.25,2,1102
35.70673203739636,752,38,210,beta_scan,0.03,10.0,0.25,2,1102
35.85520440483279,752,37,211,beta_scan,0.03,10.0,0.25,2,1102
35.8705799366167,752,36,212,beta_scan,0.03,10.0,0.25,2,1102
35.88249348060167,751,37,212,beta_scan,0.03,10.0,0.25,2,1102
35.92399659528127,751,36,213,beta_scan,0.03,10.0,0.25,2,1102
35.99027395629038,751,35,214,beta_scan,0.03,10.0,0.25,2,1102
36.05527233941788,751,34,215,beta_scan,0.03,10.0,0.25,2,1102
36.06610970464176,751,33,216,beta_scan,0.03,10.0,0.25,2,1102
36.15085907002235,751,32,217,beta_scan,0.03,10.0,0.25,2,1102
36.158678389373556,750,33,217,beta_scan,0.03,10.0,0.25,2,1102
36.251870521702436,749,34,217,beta_scan,0.03,10.0,0.25,2,1102
36.450550267326285,748,35,217,beta_scan,0.03,10.0,0.25,2,1102
36.491252420635,747,36,217,beta_scan,0.03,10.0,0.25,2,1102
36.536941744298545,747,35,218,beta_scan,0.03,10.0,0.25,2,1102
36.56843621339149,747,34,219,beta_scan,0.03,10.0,0.25,2,1102
36.61163583800967,746,35,219,beta_scan,0.03,10.0,0.25,2,1102
36.61966618886918,745,36,219,beta_scan,0.03,10.0,0.25,2,1102
36.644831397766254,744,37,219,beta_scan,0.03,10.0,0.25,2,1102
36.82453560934739,744,36,220,beta_scan,0.03,10.0,0.25,2,1102
36.865048708838735,744,35,221,beta_scan,0.03,10.0,0.25,2,1102
36.94231566609218,744,34,222,beta_scan,0.03,10.0,0.25,2,1102
37.05135071184199,744,33,223,beta_scan,0.03,10.0,0.25,2,1102
37.31356029996145,743,34,223,beta_scan,0.03,10.0,0.25,2,1102
37.32993953351213,743,33,224,beta_scan,0.03,10.0,0.25,2,1102
37.37347806557356,742,34,224,beta_scan,0.03,10.0,0.25,2,1102
37.45267497264557,741,35,224,beta_scan,0.03,10.0,0.25,2,1102
37.46042363782758,740,36,224,beta_scan,0.03,10.0,0.25,2,1102
37.554903179197986,739,37,224,beta_scan,0.03,10.0,0.25,2,1102
37.56299237076861,739,36,225,beta_scan,0.03,10.0,0.25,2,1102
37.574904502557274,739,35,226,beta_scan,0.03,10.0,0.25,2,1102
37.677647601444804,739,34,227,beta_scan,0.03,10.0,0.25,2,1102
37.774866487390405,738,35,227,beta_scan,0.03,10.0,0.25,2,1102
37.77591404272573,737,36,227,beta_scan,0.03,10.0,0.25,2,1102
37.8614278879687,737,35,228,beta_scan,0.03,10.0,0.25,2,1102
37.88578808738685,736,36,228,beta_scan,0.03,10.0,0.25,2,1102
37.89819431056166,736,35,229,beta_scan,0.03,10.0,0.25,2,1102
37.9568737246258,736,34,230,beta_scan,0.03,10.0,0.25,2,1102
38.0317447809165,735,35,230,beta_scan,0.03,10.0,0.25,2,1102
38.15345534816509,735,34,231,beta_scan,0.03,10.0,0.25,2,1102
38.18738969623546,735,33,232,beta_scan,0.03,10.0,0.25,2,1102
38.18969338416627,734,34,232,beta_scan,0.03,10.0,0.25,2,1102
38.217814921773666,733,35,232,beta_scan,0.03,10.0,0.25,2,1102
38.25595042990969,732,36,232,beta_scan,0.03,10.0,0.25,2,1102
38.258329930816956,732,35,233,beta_scan,0.03,10.0,0.25,2,1102
38.312721238939936,731,36,233,beta_scan,0.03,10.0,0.25,2,1102
38.31370157154018,731,35,234,beta_scan,0.03,10.0,0.25,2,1102
38.33746636848227,731,34,235,beta_scan,0.03,10.0,0.25,2,1102
38.560215155497836,731,33,236,beta_scan,0.03,10.0,0.25,2,1102
38.58792930945028,731,32,237,beta_scan,0.03,10.0,0.25,2,1102
38.63401122605066,730,33,237,beta_scan,0.03,10.0,0.25,2,1102
38.66503316584716,729,34,237,beta_scan,0.03,10.0,0.25,2,1102
38.67831319071774,728,35,237,beta_scan,0.03,10.0,0.25,2,1102
38.82663178497417,727,36,237,beta_scan,0.03,10.0,0.25,2,1102
38.87346886008013,727,35,238,beta_scan,0.03,10.0,0.25,2,1102
38.91934629362639,727,34,239,beta_scan,0.03,10.0,0.25,2,1102
38.94177620639374,727,33,240,beta_scan,0.03,10.0,0.25,2,1102
38.97325507790784,726,34,240,beta_scan,0.03,10.0,0.25,2,1102
38.98168860035049,726,33,241,beta_scan,0.03,10.0,0.25,2,1102
39.00259534086479,726,32,242,beta_scan,0.03,10.0,0.25,2,1102
39.050513444965304,726,31,243,beta_scan,0.03,10.0,0.25,2,1102
39.119354181965605,726,30,244,beta_scan,0.03,10.0,0.25,2,1102
39.12065847357059,726,29,245,beta_scan,0.03,10.0,0.25,2,1102
39.21857649051243,726,28,246,beta_scan,0.03,10.0,0.25,2,1102
39.229145748628945,725,29,246,beta_scan,0.03,10.0,0.25,2,1102
39.45120146702696,724,30,246,beta_scan,0.03,10.0,0.25,2,1102
39.45682758544642,724,29,247,beta_scan,0.03,10.0,0.25,2,1102
39.51769437229384,724,28,248,beta_scan,0.03,10.0,0.25,2,1102
39.54263233866521,724,27,249,beta_scan,0.03,10.0,0.25,2,1102
39.63832581327518,723,28,249,beta_scan,0.03,10.0,0.25,2,1102
39.675045161137525,723,27,250,beta_scan,0.03,10.0,0.25,2,1102
39.82909617301194,723,26,251,beta_scan,0.03,10.0,0.25,2,1102
39.89178326447876,722,27,251,beta_scan,0.03,10.0,0.25,2,1102
40.007078222718874,721,28,251,beta_scan,0.03,10.0,0.25,2,1102
40.16251804903751,721,27,252,beta_scan,0.03,10.0,0.25,2,1102
40.21427942986182,720,28,252,beta_scan,0.03,10.0,0.25,2,1102
40.45145437671349,720,27,253,beta_scan,0.03,10.0,0.25,2,1102
40.45363058292405,720,26,254,beta_scan,0.03,10.0,0.25,2,1102
40.458178186261264,719,27,254,beta_scan,0.03,10.0,0.25,2,1102
40.544280316552765,718,28,254,beta_scan,0.03,10.0,0.25,2,1102
40.6037230403053,718,27,255,beta_scan,0.03,10.0,0.25,2,1102
40.6700641747337,718,26,256,beta_scan,0.03,10.0,0.25,2,1102
40.707271287785254,718,25,257,beta_scan,0.03,10.0,0.25,2,1102
40.86898288894569,717,26,257,beta_scan,0.03,10.0,0.25,2,1102
41.124250618448286,717,25,258,beta_scan,0.03,10.0,0.25,2,1102
41.40313975352437,716,26,258,beta_scan,0.03,10.0,0.25,2,1102
41.45793244006647,716,25,259,beta_scan,0.03,10.0,0.25,2,1102
41.4780239291116,716,24,260,beta_scan,0.03,10.0,0.25,2,1102
41.493546179246536,715,25,260,beta_scan,0.03,10.0,0.25,2,1102
41.76057777356419,714,26,260,beta_scan,0.03,10.0,0.25,2,1102
41.83654439667528,713,27,260,beta_scan,0.03,10.0,0.25,2,1102
42.00466785842358,713,26,261,beta_scan,0.03,10.0,0.25,2,1102
42.043588073596645,712,27,261,beta_scan,0.03,10.0,0.25,2,1102
42.169804701052016,711,28,261,beta_scan,0.03,10.0,0.25,2,1102
42.27197650141939,710,29,261,beta_scan,0.03,10.0,0.25,2,1102
42.289262105369616,710,28,262,beta_scan,0.03,10.0,0.25,2,1102
42.545687192405715,709,29,262,beta_scan,0.03,10.0,0.25,2,1102
42.5913000920311,708,30,262,beta_scan,0.03,10.0,0.25,2,1102
42.60669340377837,707,31,262,beta_scan,0.03,10.0,0.25,2,1102
42.70218758159501,706,32,262,beta_scan,0.03,10.0,0.25,2,1102
42.71162562342877,706,31,263,beta_scan,0.03,10.0,0.25,2,1102
42.84915559173651,706,30,264,beta_scan,0.03,10.0,0.25,2,1102
42.89424123616241,705,31,264,beta_scan,0.03,10.0,0.25,2,1102
42.93664033033028,704,32,264,beta_scan,0.03,10.0,0.25,2,1102
42.97649771748907,704,31,265,beta_scan,0.03,10.0,0.25,2,1102
43.06306167156981,703,32,265,beta_scan,0.03,10.0,0.25,2,1102
43.12216760375454,703,31,266,beta_scan,0.03,10.0,0.25,2,1102
43.14671820658404,703,30,267,beta_scan,0.03,10.0,0.25,2,1102
43.156045842087394,703,29,268,beta_scan,0.03,10.0,0.25,2,1102
43.208565864256165,702,30,268,beta_scan,0.03,10.0,0.25,2,1102
43.235127487829836,702,29,269,beta_scan,0.03,10.0,0.25,2,1102
43.51379869137009,701,30,269,beta_scan,0.03,10.0,0.25,2,1102
43.583162885847436,701,29,270,beta_scan,0.03,10.0,0.25,2,1102
43.66664679227905,700,30,270,beta_scan,0.03,10.0,0.25,2,1102
43.7605322437832,699,31,270,beta_scan,0.03,10.0,0.25,2,1102
43.77227539203963,699,30,271,beta_scan,0.03,10.0,0.25,2,1102
43.88782953130174,699,29,272,beta_scan,0.03,10.0,0.25,2,1102
43.91274275578919,699,28,273,beta_scan,0.03,10.0,0.25,2,1102
43.91828661491441,698,29,273,beta_scan,0.03,10.0,0.25,2,1102
43.9223026198937,698,28,274,beta_scan,0.03,10.0,0.25,2,1102
43.98163216797365,698,27,275,beta_scan,0.03,10.0,0.25,2,1102
43.992232996725434,698,26,276,beta_scan,0.03,10.0,0.25,2,1102
44.0187809475881,697,27,276,beta_scan,0.03,10.0,0.25,2,1102
44.060764322188646,697,26,277,beta_scan,0.03,10.0,0.25,2,1102
44.16479665147082,696,27,277,beta_scan,0.03,10.0,0.25,2,1102
44.17211945475485,696,26,278,beta_scan,0.03,10.0,0.25,2,1102
44.257545281826474,695,27,278,beta_scan,0.03,10.0,0.25,2,1102
44.3916232786877,695,26,279,beta_scan,0.03,10.0,0.25,2,1102
44.424932729630825,694,27,279,beta_scan,0.03,10.0,0.25,2,1102
44.579954190524305,693,28,279,beta_scan,0.03,10.0,0.25,2,1102
44.623673063590765,692,29,279,beta_scan,0.03,10.0,0.25,2,1102
44.747721121225105,692,28,280,beta_scan,0.03,10.0,0.25,2,1102
44.93616765922231,692,27,281,beta_scan,0.03,10.0,0.25,2,1102
45.383085243952266,691,28,281,beta_scan,0.03,10.0,0.25,2,1102
45.43312461285421,691,27,282,beta_scan,0.03,10.0,0.25,2,1102
45.552593591373345,690,28,282,beta_scan,0.03,10.0,0.25,2,1102
45.57572098505178,689,29,282,beta_scan,0.03,10.0,0.25,2,1102
45.755238861284205,688,30,282,beta_scan,0.03,10.0,0.25,2,1102
45.82975464035388,687,31,282,beta_scan,0.03,10.0,0.25,2,1102
45.911184409328385,687,30,283,beta_scan,0.03,10.0,0.25,2,1102
46.02849015178313,686,31,283,beta_scan,0.03,10.0,0.25,2,1102
46.096083484620635,685,32,283,beta_scan,0.03,10.0,0.25,2,1102
46.157553221709236,684,33,283,beta_scan,0.03,10.0,0.25,2,1102
46.170803943217905,683,34,283,beta_scan,0.03,10.0,0.25,2,1102
46.178446052718286,682,35,283,beta_scan,0.03,10.0,0.25,2,1102
46.18952402374561,682,34,284,beta_scan,0.03,10.0,0.25,2,1102
46.19087034263984,682,33,285,beta_scan,0.03,10.0,0.25,2,1102
46.193587950580515,682,32,286,beta_scan,0.03,10.0,0.25,2,1102
46.26726741999296,682,31,287,beta_scan,0.03,10.0,0.25,2,1102
46.4033261840663,682,30,288,beta_scan,0.03,10.0,0.25,2,1102
46.43007345332295,682,29,289,beta_scan,0.03,10.0,0.25,2,1102
46.43929215624158,681,30,289,beta_scan,0.03,10.0,0.25,2,1102
46.46358722559314,681,29,290,beta_scan,0.03,10.0,0.25,2,1102
46.57387901382333,680,30,290,beta_scan,0.03,10.0,0.25,2,1102
46.591900281098,680,29,291,beta_scan,0.03,10.0,0.25,2,1102
46.73531480867468,680,28,292,beta_scan,0.03,10.0,0.25,2,1102
46.77730755371272,679,29,292,beta_scan,0.03,10.0,0.25,2,1102
46.79736221384039,679,28,293,beta_scan,0.03,10.0,0.25,2,1102
46.803343642187116,678,29,293,beta_scan,0.03,10.0,0.25,2,1102
46.88162645383662,678,28,294,beta_scan,0.03,10.0,0.25,2,1102
46.88745780820088,678,27,295,beta_scan,0.03,10.0,0.25,2,1102
46.895354950128535,678,26,296,beta_scan,0.03,10.0,0.25,2,1102
46.92806009489191,678,25,297,beta_scan,0.03,10.0,0.25,2,1102
46.97620031136319,677,26,297,beta_scan,0.03,10.0,0.25,2,1102
47.222317964598105,677,25,298,beta_scan,0.03,10.0,0.25,2,1102
47.23403217566101,676,26,298,beta_scan,0.03,10.0,0.25,2,1102
47.253272174129705,676,25,299,beta_scan,0.03,10.0,0.25,2,1102
47.268707517041975,676,24,300,beta_scan,0.03,10.0,0.25,2,1102
47.26927267599335,676,23,301,beta_scan,0.03,10.0,0.25,2,1102
47.270438407465925,676,22,302,beta_scan,0.03,10.0,0.25,2,1102
47.27505846108399,675,23,302,beta_scan,0.03,10.0,0.25,2,1102
47.35760878478172,675,22,303,beta_scan,0.03,10.0,0.25,2,1102
47.57277728912493,675,21,304,beta_scan,0.03,10.0,0.25,2,1102
47.71849985661097,675,20,305,beta_scan,0.03,10.0,0.25,2,1102
47.7466745656152,675,19,306,beta_scan,0.03,10.0,0.25,2,1102
47.747024170634795,674,20,306,beta_scan,0.03,10.0,0.25,2,1102
47.77736849628446,674,19,307,beta_scan,0.03,10.0,0.25,2,1102
47.84750017103679,673,20,307,beta_scan,0.03,10.0,0.25,2,1102
47.89629705594026,673,19,308,beta_scan,0.03,10.0,0.25,2,1102
47.99034081611033,673,18,309,beta_scan,0.03,10.0,0.25,2,1102
48.092120904541176,672,19,309,beta_scan,0.03,10.0,0.25,2,1102
48.230618013959784,672,18,310,beta_scan,0.03,10.0,0.25,2,1102
48.23769798703056,672,17,311,beta_scan,0.03,10.0,0.25,2,1102
48.24676143879362,671,18,311,beta_scan,0.03,10.0,0.25,2,1102
48.47063281911094,671,17,312,beta_scan,0.03,10.0,0.25,2,1102
48.552452870616015,671,16,313,beta_scan,0.03,10.0,0.25,2,1102
48.85950411669156,671,15,314,beta_scan,0.03,10.0,0.25,2,1102
49.65199272573104,671,14,315,beta_scan,0.03,10.0,0.25,2,1102
49.82264469971063,670,15,315,beta_scan,0.03,10.0,0.25,2,1102
49.996744055111655,670,14,316,beta_scan,0.03,10.0,0.25,2,1102
50.175276843648206,670,13,317,beta_scan,0.03,10.0,0.25,2,1102
50.27621019604647,669,14,317,beta_scan,0.03,10.0,0.25,2,1102
50.45017889517366,668,15,317,beta_scan,0.03,10.0,0.25,2,1102
50.46610071979165,667,16,317,beta_scan,0.03,10.0,0.25,2,1102
50.49279428051096,666,17,317,beta_scan,0.03,10.0,0.25,2,1102
50.57574553755339,665,18,317,beta_scan,0.03,10.0,0.25,2,1102
50.62805890152323,664,19,317,beta_scan,0.03,10.0,0.25,2,1102
50.66245876610063,663,20,317,beta_scan,0.03,10.0,0.25,2,1102
50.699968487728476,663,19,318,beta_scan,0.03,10.0,0.25,2,1102
50.765126730099354,663,18,319,beta_scan,0.03,10.0,0.25,2,1102
50.79107772108168,662,19,319,beta_scan,0.03,10.0,0.25,2,1102
50.850292593732796,662,18,320,beta_scan,0.03,10.0,0.25,2,1102
50.98907486736723,661,19,320,beta_scan,0.03,10.0,0.25,2,1102
51.02401724147169,660,20,320,beta_scan,0.03,10.0,0.25,2,1102
51.31778585681733,659,21,320,beta_scan,0.03,10.0,0.25,2,1102
51.4306268779807,659,20,321,beta_scan,0.03,10.0,0.25,2,1102
51.46683367321385,658,21,321,beta_scan,0.03,10.0,0.25,2,1102
51.5265227231257,658,20,322,beta_scan,0.03,10.0,0.25,2,1102
51.567357963514404,657,21,322,beta_scan,0.03,10.0,0.25,2,1102
51.64458704792647,657,20,323,beta_scan,0.03,10.0,0.25,2,1102
52.15413355771248,657,19,324,beta_scan,0.03,10.0,0.25,2,1102
52.29841467539626,657,18,325,beta_scan,0.03,10.0,0.25,2,1102
52.415676567112975,656,19,325,beta_scan,0.03,10.0,0.25,2,1102
52.47792008240914,655,20,325,beta_scan,0.03,10.0,0.25,2,1102
52.589321867830286,655,19,326,beta_scan,0.03,10.0,0.25,2,1102
52.599832951323016,654,20,326,beta_scan,0.03,10.0,0.25,2,1102
52.619655381681774,654,19,327,beta_scan,0.03,10.0,0.25,2,1102
52.749264043961894,654,18,328,beta_scan,0.03,10.0,0.25,2,1102
52.863734710049734,653,19,328,beta_scan,0.03,10.0,0.25,2,1102
52.896551472875785,653,18,329,beta_scan,0.03,10.0,0.25,2,1102
52.96515774049399,652,19,329,beta_scan,0.03,10.0,0.25,2,1102
53.107898910615475,651,20,329,beta_scan,0.03,10.0,0.25,2,1102
53.145090281864995,651,19,330,beta_scan,0.03,10.0,0.25,2,1102
53.16400663657437,651,18,331,beta_scan,0.03,10.0,0.25,2,1102
53.381191267701396,650,19,331,beta_scan,0.03,10.0,0.25,2,1102
53.40532708382835,649,20,331,beta_scan,0.03,10.0,0.25,2,1102
53.61418386111331,649,19,332,beta_scan,0.03,10.0,0.25,2,1102
53.79937353134125,648,20,332,beta_scan,0.03,10.0,0.25,2,1102
53.95623649944945,647,21,332,beta_scan,0.03,10.0,0.25,2,1102
54.12428662349954,646,22,332,beta_scan,0.03,10.0,0.25,2,1102
54.21956729221232,646,21,333,beta_scan,0.03,10.0,0.25,2,1102
54.79371778679026,645,22,333,beta_scan,0.03,10.0,0.25,2,1102
54.81862264332917,645,21,334,beta_scan,0.03,10.0,0.25,2,1102
54.88365404225236,644,22,334,beta_scan,0.03,10.0,0.25,2,1102
54.95406553344264,643,23,334,beta_scan,0.03,10.0,0.25,2,1102
54.97780620754973,643,22,335,beta_scan,0.03,10.0,0.25,2,1102
54.99886538122864,642,23,335,beta_scan,0.03,10.0,0.25,2,1102
55.1141476975556,641,24,335,beta_scan,0.03,10.0,0.25,2,1102
