t,S,I,R
12.37824534524311,449,318,233
12.40775244418136,448,319,233
12.4101900158089,448,318,234
12.423121605228536,447,319,234
12.42789174889389,446,320,234
12.434549251811486,445,321,234
12.458184596963383,444,322,234
12.460486856910507,444,321,235
12.474534562554814,443,322,235
12.478777544508208,442,323,235
12.506721316482738,441,324,235
12.522626096369153,441,323,236
12.54307125601905,441,322,237
12.54867625306189,441,321,238
12.55440162263531,440,322,238
12.558042611742145,440,321,239
12.570760987425766,440,320,240
12.574241278258139,439,321,240
12.576648720687176,438,322,240
12.576841230491835,438,321,241
12.579015752238519,437,322,241
12.590661782566832,437,321,242
12.594137832558642,436,322,242
12.597474526191204,436,321,243
12.59875132924369,436,320,244
12.610920082670093,436,319,245
12.611610327750302,436,318,246
12.612005632213428,436,317,247
12.62374775959791,436,316,248
12.62524019683329,435,317,248
12.630387716481517,435,316,249
12.63180887936448,434,317,249
12.63190713400407,433,318,249
12.639191306393926,433,317,250
12.643910821655657,433,316,251
12.648265341150358,432,317,251
12.666659798914685,431,318,251
12.67361937548146,430,319,251
12.677918352707625,430,318,252
12.682357928071939,429,319,252
12.68291153405629,429,318,253
12.689930663049278,429,317,254
12.690937135781427,429,316,255
12.697292840690814,428,317,255
12.704379056491023,427,318,255
12.711680594016844,427,317,256
12.732551968075171,426,318,256
12.735697752443945,426,317,257
12.738864777213877,426,316,258
12.744937865545543,425,317,258
12.753000224512155,425,316,259
12.753151083197427,424,317,259
12.758774479917234,424,316,260
12.764551273209957,423,317,260
12.771809145333691,422,318,260
12.77487152223921,422,317,261
12.776693543837144,421,318,261
12.781605269524656,421,317,262
12.783596399173774,421,316,263
12.784962606297144,421,315,264
12.787912647300235,421,314,265
12.7880966118276,421,313,266
12.791872803434801,421,312,267
12.797695645509764,421,311,268
12.805719100027178,421,310,269
12.808129809954158,420,311,269
12.810273738709732,420,310,270
12.818098931979936,420,309,271
12.821709780092197,420,308,272
12.827440886784203,420,307,273
12.829166882628241,419,308,273
12.833267654192385,418,309,273
12.833764315173118,418,308,274
12.848864534040967,418,307,275
12.849718753600209,418,306,276
12.85004282213213,418,305,277
12.85923825989401,418,304,278
12.859351768062423,418,303,279
12.859750637096955,417,304,279
12.872587278781612,417,303,280
12.892652805758638,417,302,281
12.900960452125616,416,303,281
12.906879270245417,416,302,282
12.916063511510778,416,301,283
12.920037940056481,416,300,284
12.927053302346042,416,299,285
12.93066184659433,415,300,285
12.935402851453548,415,299,286
12.949752065936716,414,300,286
12.953510258150212,414,299,287
12.967148763070917,414,298,288
12.970657737220153,413,299,288
12.981780938128383,413,298,289
12.988899532031404,413,297,290
12.995818698868392,413,296,291
13.050365547926862,412,297,291
13.050695557351945,412,296,292
13.086336627067597,411,297,292
13.091210391295268,411,296,293
13.097511116749914,411,295,294
13.099760378287913,410,296,294
13.108004826437035,410,295,295
13.118639748645993,410,294,296
13.128826929542779,410,293,297
13.137857146520297,410,292,298
13.168129921599062,410,291,299
13.184746220265362,409,292,299
13.210456446287127,408,293,299
13.215034395314659,407,294,299
13.217054678390816,407,293,300
13.224644778421965,407,292,301
13.231491964037492,406,293,301
13.234020871346354,406,292,302
13.241731416809694,405,293,302
13.263338215520283,405,292,303
13.276026250382415,404,293,303
13.300000098442364,403,294,303
13.301581688976812,402,295,303
13.320479330965478,401,296,303
13.322072225253734,401,295,304
13.322738455609663,400,296,304
13.323126211537117,400,295,305
13.326367313519128,399,296,305
13.332858925022139,399,295,306
13.334110613825036,398,296,306
13.34384528304114,398,295,307
13.346895326420876,397,296,307
13.350904643362076,397,295,308
13.35547907171275,397,294,309
13.357459229546663,396,295,309
13.357488906057545,396,294,310
13.368123959248823,396,293,311
13.379059561726443,396,292,312
13.387418873545581,395,293,312
13.388288295628508,394,294,312
13.389529397459402,394,293,313
13.396186786971143,394,292,314
13.411307840523763,394,291,315
13.424938284324405,393,292,315
13.428090359793588,393,291,316
13.444328047159184,393,290,317
13.446555915602191,392,291,317
13.455823960430518,392,290,318
13.458426162763335,391,291,318
13.45976118576889,390,292,318
13.467111034721142,389,293,318
13.472252853243509,389,292,319
13.473467357406614,389,291,320
13.479339489187192,389,290,321
13.481192511228206,388,291,321
13.482349982514462,387,292,321
13.494382936502683,387,291,322
13.500617520426951,386,292,322
13.50153094872147,385,293,322
13.503874434672248,385,292,323
13.507256618018216,385,291,324
13.514087385835404,385,290,325
13.521185258219061,384,291,325
13.528059334358181,383,292,325
13.529127329186622,383,291,326
13.535005720331998,382,292,326
13.545085792620913,382,291,327
13.549254078816386,382,290,328
13.556609638531606,382,289,329
13.5666705861495,382,288,330
13.589872561918959,381,289,330
13.590936175586966,381,288,331
13.593061409494535,380,289,331
13.596387363782366,380,288,332
13.603669228119474,380,287,333
13.61076358596838,379,288,333
13.61164787024117,379,287,334
13.622577345953621,379,286,335
13.629470982096873,379,285,336
13.637935067845817,378,286,336
13.643027899596685,378,285,337
13.6432055543888,377,286,337
13.65288231610653,376,287,337
13.666181495933905,376,286,338
13.667602801100397,375,287,338
13.672089314098388,375,286,339
13.700769906554475,374,287,339
13.707986444750086,374,286,340
13.714664369380694,373,287,340
13.720903733824393,372,288,340
13.722677645844914,372,287,341
13.723800888722412,371,288,341
13.733585823741361,371,287,342
13.744662501772831,371,286,343
13.755071184184388,371,285,344
13.762658487814514,370,286,344
13.784119390805198,370,285,345
13.795567587774421,370,284,346
13.80478262076488,370,283,347
13.810965347584824,370,282,348
13.820217985440205,370,281,349
13.83293239589024,369,282,349
13.841654737519692,369,281,350
13.848558023773167,369,280,351
13.852276162151993,368,281,351
13.859611856262807,367,282,351
