customer_id,event,time,queue_length,busy_servers,waiting_time,service_time,system_time
12,departure,12.040633493485068,0,0,0.0,0.12145400540523521,0.12145400540523532
13,arrival,12.68652755464513,0,0,NaN,NaN,NaN
13,service_start,12.68652755464513,0,1,0.0,0.7862679923266603,NaN
13,departure,13.47279554697179,0,0,0.0,0.7862679923266603,0.7862679923266604
14,arrival,16.069014420480464,0,0,NaN,NaN,NaN
14,service_start,16.069014420480464,0,1,0.0,1.8916353949534976,NaN
14,departure,17.96064981543396,0,0,0.0,1.8916353949534976,1.8916353949534965
15,arrival,18.14316642520691,0,0,NaN,NaN,NaN
15,service_start,18.14316642520691,0,1,0.0,0.4903995207016546,NaN
15,departure,18.633565945908565,0,0,0.0,0.4903995207016546,0.49039952070165427
16,arrival,22.458520156865283,0,0,NaN,NaN,NaN
16,service_start,22.458520156865283,0,1,0.0,1.1297642229075995,NaN
16,departure,23.588284379772883,0,0,0.0,1.1297642229075995,1.1297642229075997
17,arrival,25.45645888639873,0,0,NaN,NaN,NaN
17,service_start,25.45645888639873,0,1,0.0,0.6917228108095199,NaN
17,departure,26.148181697208248,0,0,0.0,0.6917228108095199,0.6917228108095195
18,arrival,26.338997953649585,0,0,NaN,NaN,NaN
18,service_start,26.338997953649585,0,1,0.0,0.14722553686277337,NaN
18,departure,26.48622349051236,0,0,0.0,0.14722553686277337,0.1472255368627735
19,arrival,26.85595179780316,0,0,NaN,NaN,NaN
19,service_start,26.85595179780316,0,1,0.0,5.893036169482888,NaN
20,arrival,27.57174714247525,0,1,NaN,NaN,NaN
20,service_start,27.57174714247525,0,2,0.0,1.1447697210533447,NaN
20,departure,28.716516863528593,0,1,0.0,1.1447697210533447,1.1447697210533434
21,arrival,29.066330171566218,0,1,NaN,NaN,NaN
21,service_start,29.066330171566218,0,2,0.0,0.9501281376005092,NaN
22,arrival,29.973500123225932,1,2,NaN,NaN,NaN
21,departure,30.016458309166726,1,1,0.0,0.9501281376005092,0.9501281376005082
22,service_start,30.016458309166726,0,2,0.042958185940793925,5.413174082186432,NaN
23,arrival,32.606843734849136,1,2,NaN,NaN,NaN
19,departure,32.74898796728605,1,1,0.0,5.893036169482888,5.893036169482887
23,service_start,32.74898796728605,0,2,0.14214423243691243,0.6791438950568639,NaN
23,departure,33.42813186234291,0,1,0.14214423243691243,0.6791438950568639,0.8212881274937729
24,arrival,33.50064850325357,0,1,NaN,NaN,NaN
24,service_start,33.50064850325357,0,2,0.0,1.586099078481644,NaN
25,arrival,34.547861690473496,1,2,NaN,NaN,NaN
26,arrival,35.02482413816678,2,2,NaN,NaN,NaN
24,departure,35.08674758173522,2,1,0.0,1.586099078481644,1.586099078481645
25,service_start,35.08674758173522,1,2,0.5388858912617209,8.514075653843884,NaN
22,departure,35.42963239135316,1,1,0.042958185940793925,5.413174082186432,5.456132268127227
26,service_start,35.42963239135316,0,2,0.40480825318638125,0.5956981223187459,NaN
26,departure,36.0253305136719,0,1,0.40480825318638125,0.5956981223187459,1.0005063755051253
27,arrival,36.60907362518617,0,1,NaN,NaN,NaN
27,service_start,36.60907362518617,0,2,0.0,1.3943529591382688,NaN
28,arrival,37.028705340760354,1,2,NaN,NaN,NaN
27,departure,38.00342658432444,1,1,0.0,1.3943529591382688,1.394352959138267
28,service_start,38.00342658432444,0,2,0.9747212435640833,1.3037662201017646,NaN
28,departure,39.3071928044262,0,1,0.9747212435640833,1.3037662201017646,2.278487463665847
29,arrival,39.526657099378426,0,1,NaN,NaN,NaN
29,service_start,39.526657099378426,0,2,0.0,1.3001219924048342,NaN
30,arrival,39.83441009316409,1,2,NaN,NaN,NaN
31,arrival,40.44787524447751,2,2,NaN,NaN,NaN
29,departure,40.82677909178326,2,1,0.0,1.3001219924048342,1.3001219924048328
30,service_start,40.82677909178326,1,2,0.9923689986191704,2.7314400353968877,NaN
32,arrival,41.075350408403665,2,2,NaN,NaN,NaN
33,arrival,41.62165226663721,3,2,NaN,NaN,NaN
34,arrival,42.259181189225714,4,2,NaN,NaN,NaN
35,arrival,43.2109131723922,5,2,NaN,NaN,NaN
30,departure,43.558219127180145,5,1,0.9923689986191704,2.7314400353968877,3.723809034016057
31,service_start,43.558219127180145,4,2,3.1103438827026366,0.11519766337923705,NaN
25,departure,43.6008232355791,4,1,0.5388858912617209,8.514075653843884,9.052961545105603
32,service_start,43.6008232355791,3,2,2.5254728271754345,2.267541784408064,NaN
31,departure,43.67341679055938,3,1,3.1103438827026366,0.11519766337923705,3.225541546081871
33,service_start,43.67341679055938,2,2,2.0517645239221665,0.20227346345636016,NaN
33,departure,43.87569025401574,2,1,2.0517645239221665,0.20227346345636016,2.254037987378524
34,service_start,43.87569025401574,1,2,1.6165090647900229,0.35450579484911976,NaN
34,departure,44.230196048864855,1,1,1.6165090647900229,0.35450579484911976,1.9710148596391406
35,service_start,44.230196048864855,0,2,1.0192828764726514,0.678910546524649,NaN
35,departure,44.9091065953895,0,1,1.0192828764726514,0.678910546524649,1.6981934229972993
36,arrival,45.35268621772801,0,1,NaN,NaN,NaN
36,service_start,45.35268621772801,0,2,0.0,0.21828280705604988,NaN
36,departure,45.570969024784056,0,1,0.0,0.21828280705604988,0.21828280705604897
32,departure,45.868365019987166,0,0,2.5254728271754345,2.267541784408064,4.7930146115835015
37,arrival,46.14560779296951,0,0,NaN,NaN,NaN
37,service_start,46.14560779296951,0,1,0.0,0.8170012989586257,NaN
37,departure,46.96260909192813,0,0,0.0,0.8170012989586257,0.8170012989586226
38,arrival,48.860039698791745,0,0,NaN,NaN,NaN
38,service_start,48.860039698791745,0,1,0.0,0.31857764486955203,NaN
38,departure,49.178617343661294,0,0,0.0,0.31857764486955203,0.3185776448695492
39,arrival,49.36715413961523,0,0,NaN,NaN,NaN
